name: sedan4door_-20_23_-8_35_20_230_60_420.png, overlap_score: 0.0, pred: [-20, -19]
name: suv_0_15_-30_35_15_20_30_420.png, overlap_score: 202.03610354223434, pred: [0, -5]
name: hatchback_-40_15_-8_10_20_80_60_420.png, overlap_score: 0.0, pred: [-40, -36]
name: sedan4door_-40_45_-30_35_15_20_60_420.png, overlap_score: 0.24164827078734363, pred: [-40, -30]
name: suv_-40_45_-30_10_20_140_30_420.png, overlap_score: 0.0, pred: [-40, -30]
name: hybrid_-40_45_-30_35_15_140_60_420.png, overlap_score: 0.0, pred: [-40, -32]
name: hatchback_0_45_-30_10_20_140_60_420.png, overlap_score: 235.89473684210526, pred: [0, -2]
name: hybrid_-40_45_-8_10_15_230_60_420.png, overlap_score: 0.0, pred: [-40, -34]
name: hatchback_0_15_-8_10_20_20_60_420.png, overlap_score: 250.27105307215805, pred: [0, -1]
name: sedan2door_-20_23_-30_35_20_230_30_420.png, overlap_score: None, pred: [-20, -23]
name: sedan4door_-20_23_-8_10_20_20_60_420.png, overlap_score: 3.1319027181688126, pred: [-20, -17]
name: suv_-20_45_-8_10_15_20_30_420.png, overlap_score: 166.66812036633232, pred: [-20, -19]
name: hatchback_-40_23_-30_35_20_20_30_420.png, overlap_score: 103.31047520838705, pred: [-40, -30]
name: hybrid_-40_23_-30_35_20_230_60_420.png, overlap_score: 0.3692647871752349, pred: [-40, -34]
name: hatchback_-40_23_-8_10_20_140_30_420.png, overlap_score: 0.0, pred: [-40, -35]
name: hybrid_-40_15_-30_35_20_80_30_420.png, overlap_score: 0.0, pred: [-40, -38]
name: suv_-20_23_-30_10_20_80_60_420.png, overlap_score: 0.0, pred: [-20, -18]
name: sedan4door_-40_15_-8_10_15_230_30_420.png, overlap_score: 0.0, pred: [-40, -39]
name: hatchback_-40_45_-30_10_20_140_30_420.png, overlap_score: 0.0, pred: [-40, -32]
name: hatchback_-40_45_-8_35_15_230_30_420.png, overlap_score: 143.4814814814815, pred: [-40, -30]
name: sedan2door_-20_45_-30_35_15_230_60_420.png, overlap_score: 0.0, pred: [-20, -29]
name: suv_-40_23_-8_10_20_80_30_420.png, overlap_score: 0.0, pred: [-40, -34]
name: sedan4door_-40_23_-30_10_20_140_30_420.png, overlap_score: 0.0, pred: [-40, -39]
name: suv_-40_45_-30_35_15_140_60_420.png, overlap_score: 0.0, pred: [-40, -34]
name: sedan4door_0_45_-8_35_20_140_30_420.png, overlap_score: 79.37142857142857, pred: [0, -11]
name: sedan4door_-40_15_-8_35_20_80_60_420.png, overlap_score: 0.0, pred: [-40, -32]
name: suv_-40_45_-8_10_15_230_60_420.png, overlap_score: 0.0, pred: [-40, -34]
name: sedan4door_0_23_-30_10_20_140_60_420.png, overlap_score: 144.5095541401274, pred: [0, 0]
name: sedan2door_-20_15_-30_10_20_140_30_420.png, overlap_score: 60.160919540229884, pred: [-20, -33]
name: hybrid_-20_15_-30_35_15_230_60_420.png, overlap_score: 0.0, pred: [-20, -21]
name: hatchback_-40_15_-30_10_15_230_30_420.png, overlap_score: 113.9245283018868, pred: [-40, -37]
name: sedan4door_-40_23_-30_35_15_80_60_420.png, overlap_score: 0.0, pred: [-40, -30]
name: sedan2door_0_45_-8_10_15_140_60_420.png, overlap_score: 255.0, pred: [0, -1]
name: sedan4door_-20_45_-30_10_15_20_30_420.png, overlap_score: 85.62954563861666, pred: [-20, -31]
name: hatchback_-40_45_-30_35_15_140_30_420.png, overlap_score: 0.0, pred: [-40, -32]
name: suv_0_15_-30_35_20_140_30_420.png, overlap_score: 159.6, pred: [0, -2]
name: hybrid_-20_23_-30_35_15_230_30_420.png, overlap_score: 27.75531914893617, pred: [-20, -35]
name: sedan4door_-40_15_-8_35_15_80_30_420.png, overlap_score: 0.0, pred: [-40, -35]
name: hybrid_-20_23_-30_10_20_20_30_420.png, overlap_score: 232.90641351472567, pred: [-20, -20]
name: hatchback_-20_23_-30_10_20_20_30_420.png, overlap_score: 127.36489313324239, pred: [-20, -23]
name: sedan4door_-40_23_-30_10_15_230_60_420.png, overlap_score: 0.0, pred: [-40, -36]
name: hybrid_-40_45_-30_10_15_230_30_420.png, overlap_score: 1.588235294117647, pred: [-40, -37]
name: suv_-20_45_-30_35_15_230_60_420.png, overlap_score: 0.0, pred: [-20, -28]
name: hatchback_-20_15_-8_10_20_140_60_420.png, overlap_score: 54.653399668325044, pred: [-20, -11]
name: sedan2door_-40_23_-30_35_15_140_60_420.png, overlap_score: 0.0, pred: [-40, -32]
name: hybrid_-40_23_-30_10_15_80_60_420.png, overlap_score: 0.0, pred: [-40, -34]
name: suv_-20_45_-30_10_15_140_60_420.png, overlap_score: 0.9259757738896366, pred: [-20, -13]
name: sedan4door_-20_23_-30_10_15_230_30_420.png, overlap_score: 0.0, pred: [-20, -37]
name: sedan4door_-20_45_-30_10_20_140_60_420.png, overlap_score: 0.0, pred: [-20, -16]
name: sedan4door_0_45_-8_10_15_230_30_420.png, overlap_score: 0.0, pred: [0, -31]
name: suv_-40_23_-30_10_15_140_30_420.png, overlap_score: 0.0, pred: [-40, -29]
name: sedan2door_-20_45_-30_35_15_80_30_420.png, overlap_score: 188.5367467781261, pred: [-20, -22]
name: hybrid_-20_45_-30_35_20_80_60_420.png, overlap_score: 53.929539295392956, pred: [-20, -19]
name: hatchback_0_23_-8_35_20_20_30_420.png, overlap_score: 135.4104555952131, pred: [0, 0]
name: suv_-20_15_-8_10_20_140_60_420.png, overlap_score: 0.0, pred: [-20, -13]
name: sedan2door_-20_45_-8_35_15_20_60_420.png, overlap_score: 111.58586729040995, pred: [-20, -25]
name: hybrid_0_23_-8_35_20_20_60_420.png, overlap_score: 255.0, pred: [0, -3]
name: hatchback_-20_23_-8_35_15_80_30_420.png, overlap_score: 0.0, pred: [-20, -20]
name: sedan2door_-20_15_-8_35_20_80_30_420.png, overlap_score: 2.8450017415534656, pred: [-20, -19]
name: hatchback_-40_23_-8_10_20_80_60_420.png, overlap_score: 0.0, pred: [-40, -36]
name: hybrid_-20_23_-30_10_20_230_30_420.png, overlap_score: 103.7363184079602, pred: [-20, -36]
name: sedan4door_-20_45_-30_10_15_230_30_420.png, overlap_score: 0.0, pred: [-20, -39]
name: sedan2door_-20_15_-8_10_15_20_30_420.png, overlap_score: 126.7407726554646, pred: [-20, -26]
name: hatchback_-20_15_-30_10_20_140_30_420.png, overlap_score: 0.0, pred: [-20, -10]
name: suv_-40_15_-8_35_20_80_30_420.png, overlap_score: 0.0, pred: [-40, -35]
name: sedan2door_-40_23_-8_35_15_80_60_420.png, overlap_score: 0.0, pred: [-40, -37]
name: sedan2door_-20_23_-30_35_20_140_60_420.png, overlap_score: 0.0, pred: [-20, -7]
name: suv_-20_45_-30_10_15_20_60_420.png, overlap_score: 169.38082673702726, pred: [-20, -19]
name: sedan4door_-40_15_-30_10_20_80_60_420.png, overlap_score: 0.0, pred: [-40, -31]
name: suv_-40_15_-30_10_15_140_30_420.png, overlap_score: 0.0, pred: [-40, -29]
name: suv_0_23_-8_10_20_20_30_420.png, overlap_score: 212.0552622615804, pred: [0, -5]
name: hatchback_-20_15_-30_10_20_20_30_420.png, overlap_score: 143.20982264665759, pred: [-20, -24]
name: suv_-20_45_-8_35_15_230_30_420.png, overlap_score: 9.790055248618785, pred: [-20, -11]
name: hatchback_-20_15_-8_35_20_80_60_420.png, overlap_score: 25.48786717752235, pred: [-20, -17]
name: hybrid_-40_15_-30_35_15_140_60_420.png, overlap_score: 0.0, pred: [-40, -32]
name: sedan4door_-20_23_-30_10_20_20_60_420.png, overlap_score: 0.5919885550786839, pred: [-20, -18]
name: sedan4door_0_45_-8_35_15_140_60_420.png, overlap_score: 151.5796178343949, pred: [0, -2]
name: sedan2door_0_45_-8_35_20_80_30_420.png, overlap_score: 204.3027932960894, pred: [0, -2]
name: hybrid_-40_23_-30_10_20_140_60_420.png, overlap_score: 0.0, pred: [-40, -31]
name: hybrid_0_15_-30_10_15_230_30_420.png, overlap_score: 255.0, pred: [0, -22]
name: sedan2door_-20_23_-30_35_15_140_60_420.png, overlap_score: 0.0, pred: [-20, -8]
name: sedan4door_-40_15_-30_35_15_80_60_420.png, overlap_score: 0.0, pred: [-40, -31]
name: hatchback_-40_45_-30_35_15_230_60_420.png, overlap_score: 0.0, pred: [-40, -39]
name: hybrid_-40_45_-8_10_15_80_30_420.png, overlap_score: 0.0, pred: [-40, -39]
name: hybrid_0_23_-30_35_20_20_60_420.png, overlap_score: 255.0, pred: [0, -3]
name: suv_0_45_-30_35_20_140_60_420.png, overlap_score: 190.11111111111111, pred: [0, -2]
name: sedan4door_-20_23_-30_35_15_230_30_420.png, overlap_score: 0.0, pred: [-20, -37]
name: sedan2door_-40_23_-30_35_20_230_60_420.png, overlap_score: 0.0, pred: [-40, -33]
name: hatchback_-40_23_-8_10_15_230_60_420.png, overlap_score: 0.0, pred: [-40, -35]
name: hatchback_-20_23_-8_35_15_230_30_420.png, overlap_score: 254.9327731092437, pred: [-20, -27]
name: hybrid_0_23_-30_35_15_230_60_420.png, overlap_score: 244.35294117647058, pred: [0, -3]
name: hatchback_-40_23_-8_35_15_140_30_420.png, overlap_score: 0.0, pred: [-40, -34]
name: hatchback_-40_23_-30_10_15_230_60_420.png, overlap_score: 0.0, pred: [-40, -37]
name: sedan4door_-40_23_-8_35_15_140_60_420.png, overlap_score: 0.0, pred: [-40, -33]
name: sedan4door_0_45_-30_10_20_80_30_420.png, overlap_score: 251.90326209223846, pred: [0, -2]
name: hybrid_-20_15_-30_35_15_80_60_420.png, overlap_score: 3.8678861788617884, pred: [-20, -19]
name: hybrid_-40_23_-30_35_20_140_60_420.png, overlap_score: 0.0, pred: [-40, -31]
name: sedan2door_-20_15_-30_10_20_80_30_420.png, overlap_score: 2.4597701149425286, pred: [-20, -18]
name: hybrid_-40_45_-30_35_20_140_30_420.png, overlap_score: 0.0, pred: [-40, -34]
name: hatchback_-40_15_-30_35_15_80_30_420.png, overlap_score: 0.0, pred: [-40, -41]
name: sedan2door_-20_23_-30_10_15_140_60_420.png, overlap_score: 0.0, pred: [-20, -8]
name: hybrid_0_23_-8_10_20_230_60_420.png, overlap_score: 255.0, pred: [0, -3]
name: sedan2door_-40_23_-8_35_15_230_60_420.png, overlap_score: 0.0, pred: [-40, -32]
name: hybrid_0_15_-30_35_15_140_30_420.png, overlap_score: None, pred: [0, -9]
name: hybrid_0_23_-30_10_20_140_30_420.png, overlap_score: None, pred: [0, -10]
name: hybrid_-40_45_-8_10_20_20_60_420.png, overlap_score: 12.497195805900999, pred: [-40, -19]
name: sedan4door_-40_15_-30_10_15_20_60_420.png, overlap_score: 0.047387785136129505, pred: [-40, -30]
name: hatchback_-40_15_-30_10_20_140_60_420.png, overlap_score: 0.0, pred: [-40, -31]
name: sedan2door_-20_15_-8_10_15_20_60_420.png, overlap_score: 9.025483195863597, pred: [-20, -23]
name: sedan4door_0_15_-30_10_20_20_60_420.png, overlap_score: 252.7057680812911, pred: [0, -2]
name: hatchback_-20_15_-30_35_15_230_30_420.png, overlap_score: 253.14345991561183, pred: [-20, -27]
name: hybrid_-20_23_-30_35_20_230_30_420.png, overlap_score: 62.97014925373134, pred: [-20, -36]
name: sedan2door_0_45_-30_35_20_20_60_420.png, overlap_score: 249.57856289015805, pred: [0, -4]
name: hatchback_-40_15_-30_10_20_230_60_420.png, overlap_score: 0.0, pred: [-40, -38]
name: hatchback_-40_23_-30_35_20_230_30_420.png, overlap_score: 165.8641975308642, pred: [-40, -38]
name: sedan4door_-40_45_-8_35_15_80_60_420.png, overlap_score: 0.0, pred: [-40, -33]
name: suv_0_45_-30_35_20_20_60_420.png, overlap_score: 251.3858695652174, pred: [0, -2]
name: suv_-20_23_-30_35_15_140_30_420.png, overlap_score: 0.0, pred: [-20, -15]
name: sedan2door_-40_15_-8_10_20_20_60_420.png, overlap_score: 6.582514853886262, pred: [-40, -24]
name: suv_-40_45_-30_10_15_140_30_420.png, overlap_score: 0.0, pred: [-40, -31]
name: sedan2door_0_15_-8_10_20_230_60_420.png, overlap_score: 255.0, pred: [0, -2]
name: hybrid_-40_45_-8_35_20_20_30_420.png, overlap_score: 66.82942980621776, pred: [-40, -30]
name: sedan4door_0_23_-8_10_15_140_60_420.png, overlap_score: 209.54777070063693, pred: [0, 0]
name: sedan2door_-40_15_-8_10_15_230_30_420.png, overlap_score: None, pred: [-40, -31]
name: hatchback_-40_45_-30_10_15_140_60_420.png, overlap_score: 0.0, pred: [-40, -31]
name: hybrid_0_45_-8_35_20_140_30_420.png, overlap_score: None, pred: [0, -16]
name: hatchback_0_45_-30_35_15_230_30_420.png, overlap_score: 254.81621621621622, pred: [0, -17]
name: hybrid_0_23_-8_35_20_140_60_420.png, overlap_score: 221.89655172413794, pred: [0, 1]
name: hatchback_-20_23_-30_10_20_80_60_420.png, overlap_score: 0.216262239250745, pred: [-20, -19]
name: sedan4door_0_23_-8_10_20_230_30_420.png, overlap_score: 140.82666666666665, pred: [0, -29]
name: hybrid_-20_23_-30_35_15_20_30_420.png, overlap_score: 218.3382418896696, pred: [-20, -20]
name: hatchback_-40_15_-8_35_15_80_60_420.png, overlap_score: 0.0, pred: [-40, -36]
name: suv_-20_15_-30_35_15_230_30_420.png, overlap_score: 255.0, pred: [-20, -9]
name: sedan2door_-40_23_-30_35_20_140_60_420.png, overlap_score: 0.0, pred: [-40, -32]
name: sedan2door_-40_23_-8_10_15_20_60_420.png, overlap_score: 0.252455438341215, pred: [-40, -25]
name: sedan4door_0_45_-8_35_15_20_60_420.png, overlap_score: 121.80758888556916, pred: [0, -2]
name: hatchback_-20_15_-30_10_15_20_30_420.png, overlap_score: 144.34988631195998, pred: [-20, -24]
name: hybrid_-40_15_-8_10_20_80_30_420.png, overlap_score: 0.0, pred: [-40, -38]
name: hybrid_0_45_-8_10_20_20_30_420.png, overlap_score: 188.89406593406594, pred: [0, 0]
name: suv_-40_45_-30_10_15_140_60_420.png, overlap_score: 0.0, pred: [-40, -32]
name: sedan4door_-20_23_-30_10_20_80_60_420.png, overlap_score: 0.20860798759208996, pred: [-20, -21]
name: sedan4door_0_23_-30_10_15_20_30_420.png, overlap_score: 78.23193697156034, pred: [0, -9]
name: hybrid_0_23_-8_10_15_140_60_420.png, overlap_score: 154.48275862068965, pred: [0, 1]
name: hybrid_-20_23_-30_10_20_80_30_420.png, overlap_score: 8.157728706624606, pred: [-20, -24]
name: suv_0_23_-30_10_15_140_30_420.png, overlap_score: 176.4, pred: [0, -1]
name: suv_-40_15_-30_10_15_230_60_420.png, overlap_score: 0.0, pred: [-40, -33]
name: hatchback_-40_23_-30_10_20_230_60_420.png, overlap_score: 0.0, pred: [-40, -38]
name: suv_-20_45_-8_35_15_140_30_420.png, overlap_score: 0.7317073170731707, pred: [-20, -18]
name: sedan4door_-20_23_-8_10_20_20_30_420.png, overlap_score: 20.034016360249453, pred: [-20, -30]
name: suv_-20_45_-30_35_20_140_60_420.png, overlap_score: 8.788694481830417, pred: [-20, -17]
name: sedan4door_-20_23_-30_35_20_20_30_420.png, overlap_score: 88.76342431359845, pred: [-20, -31]
name: hybrid_-20_23_-30_35_20_80_60_420.png, overlap_score: 5.472222222222222, pred: [-20, -20]
name: sedan4door_0_23_-8_10_20_80_30_420.png, overlap_score: 238.44994375703038, pred: [0, 0]
name: hatchback_-40_45_-30_10_15_20_30_420.png, overlap_score: 81.46094354215003, pred: [-40, -28]
name: sedan4door_-40_45_-8_10_20_140_30_420.png, overlap_score: 0.0, pred: [-40, -35]
name: hybrid_-40_45_-30_10_20_80_60_420.png, overlap_score: 0.0, pred: [-40, -34]
name: hatchback_-40_23_-30_10_20_20_30_420.png, overlap_score: 38.905387986594484, pred: [-40, -27]
name: sedan2door_0_23_-8_35_15_80_60_420.png, overlap_score: 225.1642390758413, pred: [0, 0]
name: sedan4door_-20_45_-30_35_15_230_60_420.png, overlap_score: 0.12316176470588236, pred: [-20, -24]
name: hybrid_0_45_-30_10_20_230_30_420.png, overlap_score: 255.0, pred: [0, -10]
name: sedan4door_-20_15_-8_35_20_230_30_420.png, overlap_score: 0.0, pred: [-20, -31]
name: hatchback_-20_45_-30_35_20_20_30_420.png, overlap_score: 61.05447930877671, pred: [-20, -24]
name: sedan2door_-40_15_-8_10_20_80_60_420.png, overlap_score: 0.0, pred: [-40, -38]
name: hatchback_0_23_-8_35_20_230_60_420.png, overlap_score: 0.0, pred: [0, 0]
name: hatchback_-40_45_-30_35_20_20_30_420.png, overlap_score: 94.93082409555727, pred: [-40, -31]
name: hybrid_0_45_-30_10_15_80_60_420.png, overlap_score: 230.24162436548224, pred: [0, 0]
name: sedan4door_-40_23_-30_35_15_140_60_420.png, overlap_score: 0.0, pred: [-40, -33]
name: suv_0_15_-30_10_20_230_30_420.png, overlap_score: 254.9880239520958, pred: [0, -10]
name: suv_-20_45_-8_35_20_20_60_420.png, overlap_score: 25.02261590652092, pred: [-20, -19]
name: suv_-20_23_-30_35_20_80_60_420.png, overlap_score: 0.0, pred: [-20, -18]
name: sedan2door_-20_23_-8_35_15_20_30_420.png, overlap_score: 105.72016372253339, pred: [-20, -21]
name: hybrid_-40_23_-30_35_20_230_30_420.png, overlap_score: 7.024561403508772, pred: [-40, -40]
name: hybrid_-40_15_-30_10_15_20_30_420.png, overlap_score: 61.60839258329848, pred: [-40, -27]
name: sedan4door_0_15_-8_10_15_20_60_420.png, overlap_score: 244.92127278159546, pred: [0, -1]
name: hybrid_-20_15_-8_35_20_140_60_420.png, overlap_score: 0.0, pred: [-20, -6]
name: sedan2door_-20_15_-30_35_20_140_30_420.png, overlap_score: 95.65517241379311, pred: [-20, -32]
name: sedan4door_-20_15_-30_35_20_20_60_420.png, overlap_score: 16.989413447782546, pred: [-20, -19]
name: hybrid_-40_23_-8_35_20_230_60_420.png, overlap_score: 0.3825317855168601, pred: [-40, -34]
name: hatchback_0_15_-30_10_20_20_60_420.png, overlap_score: 248.5781014565545, pred: [0, -3]
name: sedan4door_0_23_-30_35_15_140_30_420.png, overlap_score: 0.0, pred: [0, -6]
name: sedan4door_-20_45_-30_35_20_80_60_420.png, overlap_score: 0.0007754943776657619, pred: [-20, -22]
name: hatchback_-20_23_-8_10_20_80_60_420.png, overlap_score: 0.004257130693912303, pred: [-20, -16]
name: hatchback_-40_23_-30_10_20_140_30_420.png, overlap_score: 0.0, pred: [-40, -34]
name: sedan2door_-20_23_-8_10_20_230_30_420.png, overlap_score: None, pred: [-20, -24]
name: hatchback_-20_23_-30_35_15_140_60_420.png, overlap_score: 28.175787728026535, pred: [-20, -7]
name: suv_-40_45_-30_35_20_20_60_420.png, overlap_score: 0.5275961286947424, pred: [-40, -24]
name: sedan2door_-20_45_-30_35_20_230_60_420.png, overlap_score: 0.0, pred: [-20, -28]
name: hatchback_-40_45_-8_35_20_140_60_420.png, overlap_score: 0.0, pred: [-40, -32]
name: suv_0_23_-8_10_20_80_30_420.png, overlap_score: 182.8587319243604, pred: [0, -2]
name: hybrid_0_15_-8_35_15_80_60_420.png, overlap_score: 163.71472081218275, pred: [0, 0]
name: suv_-20_45_-30_10_15_230_30_420.png, overlap_score: 255.0, pred: [-20, -10]
name: hatchback_-20_23_-8_10_15_20_60_420.png, overlap_score: 188.4003919007185, pred: [-20, -20]
name: suv_-40_45_-8_10_15_20_60_420.png, overlap_score: 0.0036620455139942452, pred: [-40, -26]
name: sedan4door_-40_15_-8_35_15_20_30_420.png, overlap_score: 61.10885211842398, pred: [-40, -38]
name: hybrid_-40_15_-8_35_20_80_30_420.png, overlap_score: 0.0, pred: [-40, -38]
name: hybrid_-40_45_-8_35_20_230_30_420.png, overlap_score: 35.55789473684211, pred: [-40, -37]
name: sedan4door_0_45_-8_10_15_20_60_420.png, overlap_score: 151.69763967732297, pred: [0, -2]
name: sedan2door_-20_15_-30_35_20_230_30_420.png, overlap_score: None, pred: [-20, -22]
name: hatchback_-20_45_-30_10_20_80_30_420.png, overlap_score: 53.11033950617284, pred: [-20, -22]
name: sedan4door_0_23_-8_10_15_140_30_420.png, overlap_score: 28.285714285714285, pred: [0, -8]
name: hybrid_0_45_-30_35_20_20_30_420.png, overlap_score: 183.15674725274727, pred: [0, 0]
name: suv_-20_45_-8_35_20_80_30_420.png, overlap_score: 164.74429810472213, pred: [-20, -30]
name: sedan4door_-20_23_-30_35_20_230_30_420.png, overlap_score: 0.0, pred: [-20, -36]
name: suv_0_45_-30_10_20_140_30_420.png, overlap_score: 227.2, pred: [0, -2]
name: suv_-40_23_-8_10_20_80_60_420.png, overlap_score: 0.0, pred: [-40, -33]
name: suv_-40_23_-8_10_20_230_60_420.png, overlap_score: 0.0, pred: [-40, -33]
name: sedan4door_-20_15_-30_10_15_20_30_420.png, overlap_score: 17.84271482951324, pred: [-20, -32]
name: sedan4door_-20_15_-30_10_20_80_60_420.png, overlap_score: 0.02869329197363319, pred: [-20, -21]
name: hatchback_0_23_-30_35_15_20_60_420.png, overlap_score: 235.4726268206931, pred: [0, -4]
name: hatchback_0_45_-8_35_20_140_60_420.png, overlap_score: 249.18713450292398, pred: [0, -1]
name: suv_-20_15_-8_10_15_20_30_420.png, overlap_score: 163.2795464457043, pred: [-20, -22]
name: hybrid_-40_23_-30_10_20_20_30_420.png, overlap_score: 150.00062735257214, pred: [-40, -27]
name: hatchback_0_45_-30_10_20_80_30_420.png, overlap_score: 230.5478971962617, pred: [0, -5]
name: sedan4door_0_23_-30_10_15_140_60_420.png, overlap_score: 141.63057324840764, pred: [0, 0]
name: hatchback_0_45_-8_10_20_20_30_420.png, overlap_score: 123.13520890195255, pred: [0, -2]
name: hatchback_-40_45_-30_10_20_230_30_420.png, overlap_score: 84.54716981132076, pred: [-40, -34]
name: sedan2door_-20_45_-8_10_20_80_60_420.png, overlap_score: 187.13875759621877, pred: [-20, -19]
name: sedan2door_-40_45_-8_10_15_140_30_420.png, overlap_score: 0.0, pred: [-40, -37]
name: sedan4door_-20_23_-30_35_20_140_60_420.png, overlap_score: 0.0, pred: [-20, -12]
name: sedan4door_0_45_-30_10_15_80_30_420.png, overlap_score: 252.1304836895388, pred: [0, -2]
name: sedan4door_0_15_-30_35_15_80_30_420.png, overlap_score: 241.19010123734535, pred: [0, -4]
name: sedan2door_-40_23_-8_35_20_230_30_420.png, overlap_score: None, pred: [-40, -30]
name: sedan2door_-40_23_-30_10_15_80_30_420.png, overlap_score: 0.0, pred: [-40, -36]
name: sedan4door_-40_15_-30_35_15_20_60_420.png, overlap_score: 0.5795437821927888, pred: [-40, -30]
