name: hatchback_-30_45_-36_10_15_20_30_420.png, overlap_score: 0.0, pred: [-30, -21]
name: sedan2door_-50_15_-4_10_15_230_30_420.png, overlap_score: None, pred: [-50, -21]
name: hatchback_-50_15_-22_10_20_230_60_420.png, overlap_score: 245.0735294117647, pred: [-50, -22]
name: hatchback_-30_15_-4_35_15_230_30_420.png, overlap_score: 24.816901408450704, pred: [-30, -18]
name: hatchback_-50_45_-4_10_15_20_60_420.png, overlap_score: 7.558864403414731, pred: [-50, -9]
name: hatchback_-50_45_-36_10_20_80_60_420.png, overlap_score: 123.05598133955348, pred: [-50, -31]
name: hybrid_-30_45_-4_10_20_140_60_420.png, overlap_score: None, pred: [-30, -17]
name: suv_-30_45_-22_35_15_140_30_420.png, overlap_score: None, pred: [-30, -13]
name: suv_-50_15_-4_35_20_80_30_420.png, overlap_score: 0.0, pred: [-50, 0]
name: suv_-50_45_-22_35_15_140_30_420.png, overlap_score: None, pred: [-50, -10]
name: sedan2door_-17_45_-36_10_20_140_60_420.png, overlap_score: None, pred: [-17, -16]
name: hatchback_-17_45_-36_10_15_230_30_420.png, overlap_score: 0.0, pred: [-17, -13]
name: suv_-30_15_-36_35_15_20_60_420.png, overlap_score: 60.04032766225583, pred: [-30, -18]
name: sedan4door_-30_15_-22_35_20_140_60_420.png, overlap_score: 0.0, pred: [-30, -20]
name: sedan2door_-50_15_-36_35_20_230_60_420.png, overlap_score: None, pred: [-50, -16]
name: sedan2door_-30_15_-4_35_20_230_60_420.png, overlap_score: None, pred: [-30, -17]
name: sedan4door_-17_45_-4_10_20_20_60_420.png, overlap_score: 0.0, pred: [-17, -15]
name: hatchback_-17_15_-4_10_20_80_60_420.png, overlap_score: 91.18991596638655, pred: [-17, 0]
name: sedan4door_-50_15_-4_35_20_20_60_420.png, overlap_score: 0.17584223500410848, pred: [-50, -18]
name: sedan2door_-50_15_-22_35_20_230_60_420.png, overlap_score: None, pred: [-50, -16]
name: hatchback_-50_15_-4_10_15_230_30_420.png, overlap_score: 0.0, pred: [-50, -20]
name: suv_-17_45_-22_10_20_230_60_420.png, overlap_score: 139.00905562742562, pred: [-17, -17]
name: sedan4door_-50_45_-36_35_15_20_60_420.png, overlap_score: 0.0, pred: [-50, -32]
name: suv_-17_45_-22_10_15_140_30_420.png, overlap_score: None, pred: [-17, -11]
name: suv_-30_15_-4_35_15_140_60_420.png, overlap_score: 0.0, pred: [-30, -13]
name: hybrid_-50_45_-22_35_20_230_30_420.png, overlap_score: None, pred: [-50, -22]
name: hatchback_-50_45_-22_10_15_80_60_420.png, overlap_score: 169.28127939793038, pred: [-50, -20]
name: suv_-17_45_-4_10_20_230_60_420.png, overlap_score: 39.94957983193277, pred: [-17, 0]
name: sedan4door_-30_45_-36_10_15_80_30_420.png, overlap_score: 114.45928753180661, pred: [-30, -21]
name: hybrid_-17_45_-4_10_20_140_60_420.png, overlap_score: None, pred: [-17, -17]
name: suv_-30_15_-22_35_20_140_30_420.png, overlap_score: None, pred: [-30, -15]
name: hatchback_-50_45_-4_35_15_230_30_420.png, overlap_score: 0.0, pred: [-50, -25]
name: hybrid_-17_15_-22_10_20_140_30_420.png, overlap_score: None, pred: [-17, -19]
name: sedan4door_-17_15_-4_10_15_140_60_420.png, overlap_score: 0.0, pred: [-17, -9]
name: suv_-50_15_-36_35_20_80_30_420.png, overlap_score: 16.806104129263915, pred: [-50, -29]
name: sedan2door_-17_15_-22_10_15_140_60_420.png, overlap_score: None, pred: [-17, -16]
name: sedan4door_-30_45_-36_35_15_140_60_420.png, overlap_score: 30.75492957746479, pred: [-30, -25]
name: suv_-17_15_-4_35_20_140_30_420.png, overlap_score: None, pred: [-17, -16]
name: sedan2door_-30_15_-22_10_20_140_60_420.png, overlap_score: None, pred: [-30, -19]
name: hatchback_-50_15_-36_35_15_230_60_420.png, overlap_score: 220.1094972067039, pred: [-50, -32]
name: hatchback_-50_45_-36_35_15_20_60_420.png, overlap_score: 0.30448048819656337, pred: [-50, -20]
name: hybrid_-30_15_-22_35_20_230_30_420.png, overlap_score: None, pred: [-30, -20]
name: sedan4door_-30_45_-4_35_20_230_60_420.png, overlap_score: 35.94377510040161, pred: [-30, -3]
name: sedan4door_-17_15_-22_10_20_140_30_420.png, overlap_score: 0.0, pred: [-17, -2]
name: sedan4door_-50_15_-36_10_20_80_60_420.png, overlap_score: 221.4119286510591, pred: [-50, -33]
name: sedan2door_-17_15_-4_10_15_20_60_420.png, overlap_score: None, pred: [-17, -15]
name: hybrid_-17_45_-4_10_15_230_30_420.png, overlap_score: None, pred: [-17, -19]
name: sedan4door_-50_15_-36_10_20_20_30_420.png, overlap_score: 12.734832513469197, pred: [-50, -26]
name: sedan4door_-30_15_-4_10_15_230_30_420.png, overlap_score: 51.76271186440678, pred: [-30, -13]
name: sedan2door_-30_45_-4_10_20_20_30_420.png, overlap_score: None, pred: [-30, -8]
name: hatchback_-30_15_-36_10_15_20_60_420.png, overlap_score: 1.1896862603678326, pred: [-30, -23]
name: sedan4door_-30_15_-4_35_15_140_60_420.png, overlap_score: 0.0, pred: [-30, -12]
name: hatchback_-17_45_-4_35_20_80_60_420.png, overlap_score: 254.22436974789915, pred: [-17, 1]
name: suv_-50_45_-22_10_15_80_60_420.png, overlap_score: 48.285714285714285, pred: [-50, -12]
name: sedan2door_-50_45_-36_35_20_20_60_420.png, overlap_score: None, pred: [-50, -15]
name: suv_-30_15_-22_35_15_20_60_420.png, overlap_score: 0.0, pred: [-30, -23]
name: sedan2door_-50_15_-36_35_15_230_30_420.png, overlap_score: None, pred: [-50, -21]
name: sedan2door_-50_45_-22_10_20_80_30_420.png, overlap_score: None, pred: [-50, -15]
name: suv_-30_45_-36_10_20_230_60_420.png, overlap_score: 246.69651741293532, pred: [-30, -31]
name: hybrid_-30_45_-36_10_15_140_30_420.png, overlap_score: None, pred: [-30, -19]
name: hybrid_-17_15_-36_35_15_230_60_420.png, overlap_score: None, pred: [-17, -16]
name: suv_-50_15_-36_10_15_230_60_420.png, overlap_score: 202.40796019900498, pred: [-50, -22]
name: hatchback_-30_45_-4_10_20_230_30_420.png, overlap_score: 0.0, pred: [-30, -16]
name: sedan2door_-30_15_-4_10_20_80_60_420.png, overlap_score: None, pred: [-30, -15]
name: sedan4door_-50_45_-4_35_15_230_60_420.png, overlap_score: 8.55421686746988, pred: [-50, -2]
name: sedan2door_-50_15_-4_35_20_80_30_420.png, overlap_score: None, pred: [-50, -14]
name: sedan4door_-50_15_-4_10_20_20_30_420.png, overlap_score: 0.0, pred: [-50, -23]
name: hybrid_-17_15_-22_10_15_80_60_420.png, overlap_score: None, pred: [-17, -17]
name: hatchback_-50_45_-22_35_15_230_60_420.png, overlap_score: 133.59477124183007, pred: [-50, -20]
name: sedan4door_-50_15_-4_35_20_230_30_420.png, overlap_score: 66.61016949152543, pred: [-50, -15]
name: sedan2door_-17_15_-36_10_20_230_30_420.png, overlap_score: None, pred: [-17, -18]
name: hatchback_-17_15_-4_35_15_140_30_420.png, overlap_score: 0.0, pred: [-17, -1]
name: suv_-17_45_-22_35_20_140_30_420.png, overlap_score: None, pred: [-17, -14]
name: hybrid_-17_45_-36_35_20_80_60_420.png, overlap_score: None, pred: [-17, -19]
name: hatchback_-17_45_-36_35_15_140_30_420.png, overlap_score: 0.0, pred: [-17, -6]
name: hybrid_-17_15_-22_10_15_20_60_420.png, overlap_score: None, pred: [-17, -18]
name: sedan2door_-50_15_-36_35_20_140_60_420.png, overlap_score: None, pred: [-50, -18]
name: sedan4door_-17_45_-36_10_15_140_60_420.png, overlap_score: 193.41408450704225, pred: [-17, -20]
name: sedan2door_-50_45_-36_10_20_140_60_420.png, overlap_score: None, pred: [-50, -18]
name: hatchback_-50_45_-36_35_20_20_30_420.png, overlap_score: 12.221736755871108, pred: [-50, -36]
name: suv_-30_45_-36_35_15_80_60_420.png, overlap_score: 6.459572248304642, pred: [-30, -22]
name: sedan4door_-30_45_-4_10_20_140_30_420.png, overlap_score: None, pred: [-30, -6]
name: suv_-30_15_-36_10_20_230_30_420.png, overlap_score: 0.0, pred: [-30, -5]
name: hybrid_-30_15_-22_10_20_20_60_420.png, overlap_score: None, pred: [-30, -19]
name: suv_-30_15_-36_35_15_80_30_420.png, overlap_score: 251.77410071942447, pred: [-30, -37]
name: suv_-17_45_-22_35_15_230_60_420.png, overlap_score: 111.91461836998707, pred: [-17, -19]
name: hatchback_-50_45_-22_35_15_20_60_420.png, overlap_score: 0.515354263166924, pred: [-50, -19]
name: sedan4door_-17_15_-4_35_15_230_30_420.png, overlap_score: 0.0, pred: [-17, -12]
name: hatchback_-30_15_-22_10_20_230_60_420.png, overlap_score: 246.70424836601308, pred: [-30, -20]
name: sedan2door_-17_15_-22_35_15_230_60_420.png, overlap_score: None, pred: [-17, -15]
name: hybrid_-30_45_-22_10_20_140_60_420.png, overlap_score: None, pred: [-30, -17]
name: sedan4door_-17_15_-22_10_15_80_30_420.png, overlap_score: 18.134540750323414, pred: [-17, -3]
name: suv_-17_45_-36_35_15_140_60_420.png, overlap_score: 0.0, pred: [-17, -30]
name: hybrid_-30_45_-4_35_15_140_60_420.png, overlap_score: None, pred: [-30, -17]
name: sedan4door_-50_15_-22_10_20_20_60_420.png, overlap_score: 0.037693703755409744, pred: [-50, -23]
name: suv_-30_45_-4_35_20_140_60_420.png, overlap_score: 0.0, pred: [-30, -14]
name: sedan4door_-30_15_-22_35_20_230_60_420.png, overlap_score: 0.0, pred: [-30, -23]
name: sedan4door_-50_15_-36_10_15_230_30_420.png, overlap_score: 7.7981220657277, pred: [-50, -24]
name: sedan4door_-17_45_-36_10_20_20_30_420.png, overlap_score: 9.42885440739518, pred: [-17, -26]
name: suv_-30_45_-4_35_20_140_30_420.png, overlap_score: None, pred: [-30, -14]
name: sedan4door_-17_15_-22_10_15_140_30_420.png, overlap_score: 0.0, pred: [-17, -2]
name: hybrid_-30_45_-36_10_20_20_60_420.png, overlap_score: None, pred: [-30, -19]
name: suv_-30_45_-36_35_15_20_30_420.png, overlap_score: 14.11047696697921, pred: [-30, -24]
name: hatchback_-30_15_-22_10_15_140_60_420.png, overlap_score: 0.0, pred: [-30, -19]
name: hatchback_-17_15_-22_10_20_230_60_420.png, overlap_score: 247.96732026143792, pred: [-17, -19]
name: sedan2door_-17_15_-22_35_20_20_30_420.png, overlap_score: None, pred: [-17, -11]
name: sedan2door_-17_15_-22_35_15_140_30_420.png, overlap_score: None, pred: [-17, -16]
name: suv_-50_45_-22_10_15_20_60_420.png, overlap_score: 0.0, pred: [-50, -22]
name: sedan4door_-17_15_-4_35_20_140_30_420.png, overlap_score: None, pred: [-17, -3]
name: hatchback_-30_45_-22_10_15_80_60_420.png, overlap_score: 28.203198494825966, pred: [-30, -18]
name: suv_-30_15_-36_10_15_80_60_420.png, overlap_score: 60.24204486176317, pred: [-30, -22]
name: suv_-17_45_-4_35_20_230_30_420.png, overlap_score: None, pred: [-17, -2]
name: hybrid_-50_15_-22_10_15_140_60_420.png, overlap_score: None, pred: [-50, -15]
name: hybrid_-30_15_-36_35_15_20_60_420.png, overlap_score: None, pred: [-30, -19]
name: sedan4door_-50_15_-36_10_20_20_60_420.png, overlap_score: 0.0, pred: [-50, -32]
name: sedan2door_-30_15_-4_35_15_230_60_420.png, overlap_score: None, pred: [-30, -17]
name: hatchback_-17_45_-36_10_15_20_60_420.png, overlap_score: 0.08243992606284659, pred: [-17, -18]
name: sedan2door_-17_45_-22_35_20_230_30_420.png, overlap_score: None, pred: [-17, -16]
name: sedan2door_-30_15_-36_35_20_140_30_420.png, overlap_score: None, pred: [-30, -12]
name: sedan4door_-50_15_-36_10_15_20_60_420.png, overlap_score: 0.0, pred: [-50, -31]
name: sedan2door_-50_15_-36_10_15_20_30_420.png, overlap_score: None, pred: [-50, -15]
name: sedan2door_-30_45_-4_10_20_230_30_420.png, overlap_score: None, pred: [-30, -18]
name: sedan2door_-30_45_-22_10_20_20_30_420.png, overlap_score: None, pred: [-30, -9]
name: sedan2door_-17_45_-22_10_15_230_30_420.png, overlap_score: None, pred: [-17, -16]
name: hatchback_-30_45_-22_10_20_140_60_420.png, overlap_score: 0.0, pred: [-30, -18]
name: sedan2door_-30_15_-36_10_15_80_60_420.png, overlap_score: None, pred: [-30, -16]
name: sedan2door_-30_15_-22_10_15_140_60_420.png, overlap_score: None, pred: [-30, -19]
name: sedan2door_-30_45_-36_10_15_20_60_420.png, overlap_score: None, pred: [-30, -16]
name: suv_-50_15_-22_10_15_20_60_420.png, overlap_score: 0.0, pred: [-50, -23]
name: sedan4door_-50_45_-36_10_20_140_30_420.png, overlap_score: 0.0, pred: [-50, -14]
name: hybrid_-50_45_-36_35_15_20_60_420.png, overlap_score: None, pred: [-50, -17]
name: sedan2door_-30_45_-22_35_20_20_30_420.png, overlap_score: None, pred: [-30, -8]
name: sedan2door_-17_45_-4_35_20_20_60_420.png, overlap_score: None, pred: [-17, -16]
name: sedan4door_-50_15_-36_35_15_80_30_420.png, overlap_score: 48.20562851782364, pred: [-50, -23]
name: suv_-30_15_-36_35_20_140_60_420.png, overlap_score: 118.7725631768953, pred: [-30, -31]
name: sedan4door_-17_15_-36_10_20_230_60_420.png, overlap_score: 3.6018882769472857, pred: [-17, -35]
name: hybrid_-17_15_-4_35_15_230_60_420.png, overlap_score: None, pred: [-17, -16]
name: hatchback_-30_15_-4_10_15_80_60_420.png, overlap_score: 88.08067226890756, pred: [-30, 1]
name: hybrid_-30_15_-4_10_20_230_60_420.png, overlap_score: None, pred: [-30, -17]
name: suv_-50_45_-22_10_20_20_60_420.png, overlap_score: 0.0, pred: [-50, -22]
name: hatchback_-17_45_-22_10_15_80_60_420.png, overlap_score: 70.18312757201646, pred: [-17, -18]
name: hybrid_-50_15_-22_35_20_230_60_420.png, overlap_score: None, pred: [-50, -15]
name: suv_-30_45_-36_10_15_20_60_420.png, overlap_score: 65.92085696282294, pred: [-30, -18]
name: suv_-50_45_-4_10_15_80_60_420.png, overlap_score: 64.14505956552208, pred: [-50, -6]
name: sedan4door_-17_15_-22_10_20_20_30_420.png, overlap_score: 2.586033659884451, pred: [-17, -28]
name: sedan2door_-30_15_-22_35_15_140_60_420.png, overlap_score: None, pred: [-30, -19]
name: hatchback_-17_45_-22_35_15_20_30_420.png, overlap_score: 0.07578639356254573, pred: [-17, -31]
name: sedan2door_-17_15_-4_10_15_20_30_420.png, overlap_score: None, pred: [-17, -11]
name: sedan2door_-30_15_-22_10_15_80_60_420.png, overlap_score: None, pred: [-30, -16]
name: sedan2door_-50_45_-36_10_20_20_30_420.png, overlap_score: None, pred: [-50, -13]
name: suv_-17_15_-4_10_15_140_60_420.png, overlap_score: 0.0, pred: [-17, -15]
name: sedan2door_-50_45_-36_35_20_80_60_420.png, overlap_score: None, pred: [-50, -16]
name: hybrid_-30_45_-22_35_15_230_30_420.png, overlap_score: None, pred: [-30, -22]
name: sedan2door_-50_15_-4_10_20_230_60_420.png, overlap_score: None, pred: [-50, -16]
name: hatchback_-17_15_-4_35_20_20_30_420.png, overlap_score: 0.15787585217079297, pred: [-17, -29]
name: sedan4door_-30_15_-22_10_20_80_60_420.png, overlap_score: 103.67474589523064, pred: [-30, -24]
name: hybrid_-30_45_-4_10_15_140_30_420.png, overlap_score: None, pred: [-30, -19]
name: sedan4door_-50_15_-4_35_15_230_30_420.png, overlap_score: 11.830508474576272, pred: [-50, -15]
name: sedan2door_-50_45_-22_10_15_80_30_420.png, overlap_score: None, pred: [-50, -15]
name: suv_-17_45_-22_10_15_20_30_420.png, overlap_score: 10.775548042316501, pred: [-17, -23]
name: hatchback_-50_15_-36_10_20_20_60_420.png, overlap_score: 0.34784005138911195, pred: [-50, -19]
name: hybrid_-17_45_-4_10_15_140_30_420.png, overlap_score: None, pred: [-17, -20]
name: suv_-30_45_-22_35_15_80_30_420.png, overlap_score: 180.3771251931994, pred: [-30, -33]
name: sedan2door_-30_15_-36_10_20_230_60_420.png, overlap_score: None, pred: [-30, -17]
name: hybrid_-50_45_-4_10_15_230_30_420.png, overlap_score: None, pred: [-50, -26]
name: sedan2door_-17_45_-22_10_20_140_60_420.png, overlap_score: None, pred: [-17, -16]
name: hatchback_-17_45_-22_35_15_80_30_420.png, overlap_score: 189.1754068716094, pred: [-17, -23]
name: sedan2door_-30_15_-4_35_15_80_60_420.png, overlap_score: None, pred: [-30, -16]
name: hybrid_-30_15_-22_35_15_20_60_420.png, overlap_score: None, pred: [-30, -19]
name: hybrid_-50_15_-22_35_15_230_30_420.png, overlap_score: None, pred: [-50, -23]
name: hybrid_-50_45_-4_10_20_20_30_420.png, overlap_score: None, pred: [-50, -22]
name: suv_-17_15_-36_35_15_230_30_420.png, overlap_score: 0.0, pred: [-17, -4]
name: hybrid_-50_45_-36_35_20_20_60_420.png, overlap_score: None, pred: [-50, -17]
name: hybrid_-17_15_-22_10_20_20_60_420.png, overlap_score: None, pred: [-17, -18]
name: suv_-30_15_-36_10_15_140_30_420.png, overlap_score: None, pred: [-30, -12]
name: sedan2door_-17_45_-4_10_20_80_30_420.png, overlap_score: None, pred: [-17, -16]
name: hybrid_-50_45_-22_35_20_140_60_420.png, overlap_score: None, pred: [-50, -15]
name: suv_-30_45_-36_35_15_140_60_420.png, overlap_score: 48.3971119133574, pred: [-30, -32]
name: suv_-17_45_-36_35_20_230_30_420.png, overlap_score: 2.1739130434782608, pred: [-17, -1]
name: hatchback_-30_45_-22_10_15_20_60_420.png, overlap_score: 0.4801980198019802, pred: [-30, -23]
name: suv_-17_15_-36_10_15_80_30_420.png, overlap_score: 237.2245879120879, pred: [-17, -49]
name: suv_-17_45_-36_10_20_230_60_420.png, overlap_score: 254.33582089552237, pred: [-17, -29]
name: hybrid_-17_45_-22_10_20_230_30_420.png, overlap_score: None, pred: [-17, -17]
name: hatchback_-30_45_-4_10_15_140_60_420.png, overlap_score: 0.0, pred: [-30, 3]
name: hatchback_-50_45_-4_10_15_140_30_420.png, overlap_score: 254.93506493506493, pred: [-50, -5]
name: sedan2door_-17_15_-4_10_20_140_30_420.png, overlap_score: None, pred: [-17, -14]
name: sedan2door_-17_45_-4_10_20_20_60_420.png, overlap_score: None, pred: [-17, -16]
name: suv_-30_45_-22_35_15_230_30_420.png, overlap_score: None, pred: [-30, -2]
name: sedan2door_-30_45_-22_35_20_230_60_420.png, overlap_score: None, pred: [-30, -18]
name: hybrid_-50_45_-22_10_20_80_60_420.png, overlap_score: None, pred: [-50, -19]
name: hybrid_-50_45_-36_10_15_20_60_420.png, overlap_score: None, pred: [-50, -17]
name: suv_-17_15_-36_10_15_140_30_420.png, overlap_score: None, pred: [-17, -15]
name: hybrid_-17_45_-36_35_15_20_30_420.png, overlap_score: None, pred: [-17, -22]
name: suv_-17_45_-22_10_20_230_30_420.png, overlap_score: None, pred: [-17, -2]
name: hatchback_-30_45_-22_10_15_230_30_420.png, overlap_score: 8.746113989637307, pred: [-30, -16]
name: hatchback_-50_45_-36_35_15_140_30_420.png, overlap_score: 0.0, pred: [-50, -8]
name: sedan4door_-50_45_-22_10_20_80_60_420.png, overlap_score: 189.6227521501173, pred: [-50, -21]
name: suv_-30_15_-22_35_20_140_60_420.png, overlap_score: 0.0, pred: [-30, -27]
name: sedan4door_-30_15_-22_35_20_80_60_420.png, overlap_score: 147.17748240813134, pred: [-30, -25]
name: hatchback_-30_45_-36_10_20_20_60_420.png, overlap_score: 0.705733862243058, pred: [-30, -23]
name: sedan2door_-17_45_-4_35_20_230_60_420.png, overlap_score: None, pred: [-17, -16]
name: hatchback_-50_45_-36_35_20_140_60_420.png, overlap_score: 0.0, pred: [-50, -20]
name: hybrid_-17_15_-36_10_15_80_30_420.png, overlap_score: None, pred: [-17, -11]
name: hybrid_-30_45_-22_35_15_20_60_420.png, overlap_score: None, pred: [-30, -18]
name: sedan4door_-50_15_-36_10_15_80_60_420.png, overlap_score: 140.66109253065775, pred: [-50, -35]
name: suv_-50_15_-36_10_20_140_30_420.png, overlap_score: None, pred: [-50, -7]
name: hybrid_-17_45_-4_35_20_20_30_420.png, overlap_score: None, pred: [-17, -23]
name: hatchback_-17_45_-4_10_20_80_60_420.png, overlap_score: 100.81344537815126, pred: [-17, 2]
name: hatchback_-50_15_-4_10_15_20_60_420.png, overlap_score: 0.0, pred: [-50, -12]
name: hatchback_-50_45_-4_10_20_140_60_420.png, overlap_score: 0.0, pred: [-50, 2]
name: hybrid_-50_15_-22_10_15_20_60_420.png, overlap_score: None, pred: [-50, -17]
name: suv_-17_15_-22_35_20_20_30_420.png, overlap_score: 1.9267095648380412, pred: [-17, -29]
name: sedan4door_-50_45_-22_35_20_20_30_420.png, overlap_score: 2.538850452368281, pred: [-50, -31]
name: suv_-50_15_-22_10_20_20_60_420.png, overlap_score: 0.0, pred: [-50, -22]
name: sedan4door_-17_15_-4_35_20_20_30_420.png, overlap_score: 0.1269118125610153, pred: [-17, -18]
name: suv_-50_45_-4_35_15_140_30_420.png, overlap_score: None, pred: [-50, -9]
name: suv_-17_15_-36_35_20_80_60_420.png, overlap_score: 20.961986511342733, pred: [-17, -22]
name: hatchback_-17_15_-22_10_20_140_60_420.png, overlap_score: 0.0, pred: [-17, -24]
name: hatchback_-50_45_-36_35_15_230_60_420.png, overlap_score: 245.76089385474862, pred: [-50, -33]
name: sedan2door_-30_45_-36_35_20_20_30_420.png, overlap_score: None, pred: [-30, -8]
name: sedan4door_-17_45_-36_35_15_230_30_420.png, overlap_score: 0.0, pred: [-17, -19]
name: hybrid_-50_45_-36_35_20_230_60_420.png, overlap_score: None, pred: [-50, -15]
name: sedan2door_-17_45_-4_10_20_230_60_420.png, overlap_score: None, pred: [-17, -16]
