name: sedan4door_-20_23_-8_35_20_230_60_420.png, overlap_score: 177.94273215350964, pred: [-20, -23]
name: hatchback_0_15_-8_10_20_80_30_420.png, overlap_score: 153.4052035033488, pred: [0, 2]
name: hatchback_-40_23_-8_10_20_20_60_420.png, overlap_score: 83.98718929254302, pred: [-40, -19]
name: hybrid_-40_23_-30_35_20_140_30_420.png, overlap_score: 60.08624031007752, pred: [-40, -30]
name: hybrid_-40_15_-8_35_15_140_30_420.png, overlap_score: 68.8062015503876, pred: [-40, -31]
name: sedan4door_-20_23_-8_10_15_80_30_420.png, overlap_score: 81.52932074887823, pred: [-20, -13]
name: suv_0_23_-30_10_20_80_30_420.png, overlap_score: 21.721694480102695, pred: [0, -6]
name: hybrid_0_15_-8_10_15_80_60_420.png, overlap_score: 119.15132997843278, pred: [0, 0]
name: suv_-40_45_-30_35_15_230_60_420.png, overlap_score: 170.31547132821436, pred: [-40, -36]
name: suv_0_15_-30_35_15_20_30_420.png, overlap_score: 115.06649988363975, pred: [0, -1]
name: hatchback_-40_15_-8_10_20_80_60_420.png, overlap_score: 123.1207029245767, pred: [-40, -35]
name: sedan4door_-40_45_-30_35_15_20_60_420.png, overlap_score: 166.10534416417272, pred: [-40, -26]
name: suv_-40_45_-30_10_20_140_30_420.png, overlap_score: 81.09340252038547, pred: [-40, -37]
name: hybrid_-40_45_-30_35_15_140_60_420.png, overlap_score: 70.48390292223873, pred: [-40, -31]
name: hatchback_0_45_-30_10_20_140_60_420.png, overlap_score: 74.61934745277618, pred: [0, 0]
name: hybrid_-40_45_-8_10_15_230_60_420.png, overlap_score: 175.03827526948913, pred: [-40, -30]
name: hatchback_0_15_-8_10_20_20_60_420.png, overlap_score: 34.01949595815502, pred: [0, 0]
name: sedan2door_-20_23_-30_35_20_230_30_420.png, overlap_score: None, pred: [-20, -21]
name: sedan4door_-20_23_-8_10_20_20_60_420.png, overlap_score: 62.477120822622105, pred: [-20, -10]
name: suv_-20_45_-8_10_15_20_30_420.png, overlap_score: 113.99399322312352, pred: [-20, -20]
name: hatchback_-40_23_-30_35_20_20_30_420.png, overlap_score: 158.0986471578703, pred: [-40, -29]
name: hybrid_-40_23_-30_35_20_230_60_420.png, overlap_score: 184.06217778472114, pred: [-40, -31]
name: hatchback_-40_23_-8_10_20_140_30_420.png, overlap_score: 17.980891719745223, pred: [-40, -36]
name: hybrid_-40_15_-30_35_20_80_30_420.png, overlap_score: 41.26934700979943, pred: [-40, -32]
name: suv_-20_23_-30_10_20_80_60_420.png, overlap_score: 100.30820995962316, pred: [-20, -20]
name: sedan4door_-40_15_-8_10_15_230_30_420.png, overlap_score: 64.61286089238845, pred: [-40, -38]
name: hatchback_-40_45_-30_10_20_140_30_420.png, overlap_score: 31.400603419376466, pred: [-40, -34]
name: hatchback_-40_45_-8_35_15_230_30_420.png, overlap_score: 60.45498547918683, pred: [-40, -37]
name: sedan2door_-20_45_-30_35_15_230_60_420.png, overlap_score: 124.2673764564082, pred: [-20, -25]
name: suv_-40_23_-8_10_20_80_30_420.png, overlap_score: 46.18203287360665, pred: [-40, -31]
name: sedan4door_-40_23_-30_10_20_140_30_420.png, overlap_score: 30.387053720387055, pred: [-40, -38]
name: suv_-40_45_-30_35_15_140_60_420.png, overlap_score: 66.69477136793363, pred: [-40, -35]
name: sedan4door_0_45_-8_35_20_140_30_420.png, overlap_score: 19.05548387096774, pred: [0, -5]
name: sedan4door_-40_15_-8_35_20_80_60_420.png, overlap_score: 70.08980160111382, pred: [-40, -32]
name: suv_-40_45_-8_10_15_230_60_420.png, overlap_score: 160.9987044534413, pred: [-40, -38]
name: sedan4door_0_23_-30_10_20_140_60_420.png, overlap_score: 55.28972823583602, pred: [0, -1]
name: sedan2door_-20_15_-30_10_20_140_30_420.png, overlap_score: 27.648363252375923, pred: [-20, -32]
name: hybrid_-20_15_-30_35_15_230_60_420.png, overlap_score: 158.76123420998135, pred: [-20, -13]
name: hatchback_-40_15_-30_10_15_230_30_420.png, overlap_score: 54.01866574490148, pred: [-40, -43]
name: sedan4door_-40_23_-30_35_15_80_60_420.png, overlap_score: 86.5672351780949, pred: [-40, -32]
name: sedan2door_0_45_-8_10_15_140_60_420.png, overlap_score: 47.965397923875436, pred: [0, 0]
name: sedan4door_-20_45_-30_10_15_20_30_420.png, overlap_score: 158.91097227645452, pred: [-20, -30]
name: hatchback_-40_45_-30_35_15_140_30_420.png, overlap_score: 28.40831377807576, pred: [-40, -35]
name: suv_0_15_-30_35_20_140_30_420.png, overlap_score: 34.18923076923077, pred: [0, -1]
name: hybrid_-20_23_-30_35_15_230_30_420.png, overlap_score: 92.86699288256227, pred: [-20, -39]
name: sedan4door_-40_15_-8_35_15_80_30_420.png, overlap_score: 52.176637598864325, pred: [-40, -34]
name: hybrid_-20_23_-30_10_20_20_30_420.png, overlap_score: 114.64687269275393, pred: [-20, -21]
name: hatchback_-20_23_-30_10_20_20_30_420.png, overlap_score: 146.83254658385093, pred: [-20, -21]
name: sedan4door_-40_23_-30_10_15_230_60_420.png, overlap_score: 131.0268889890341, pred: [-40, -38]
name: hybrid_-40_45_-30_10_15_230_30_420.png, overlap_score: 62.83746355685131, pred: [-40, -41]
name: suv_-20_45_-30_35_15_230_60_420.png, overlap_score: 150.7640894271076, pred: [-20, -29]
name: hatchback_-20_15_-8_10_20_140_60_420.png, overlap_score: 99.23250942605782, pred: [-20, -13]
name: sedan2door_-40_23_-30_35_15_140_60_420.png, overlap_score: 29.239782016348773, pred: [-40, -35]
name: hybrid_-40_23_-30_10_15_80_60_420.png, overlap_score: 134.1094045865769, pred: [-40, -33]
name: suv_-20_45_-30_10_15_140_60_420.png, overlap_score: 41.81160008111945, pred: [-20, -18]
name: sedan4door_-20_23_-30_10_15_230_30_420.png, overlap_score: 31.843711843711844, pred: [-20, -37]
name: sedan4door_-20_45_-30_10_20_140_60_420.png, overlap_score: 30.959896249002394, pred: [-20, -15]
name: sedan4door_0_45_-8_10_15_230_30_420.png, overlap_score: 35.90384615384615, pred: [0, -23]
name: suv_-40_23_-30_10_15_140_30_420.png, overlap_score: 84.05411415863603, pred: [-40, -36]
name: sedan2door_-20_45_-30_35_15_80_30_420.png, overlap_score: 84.9666357738647, pred: [-20, -14]
name: hybrid_-20_45_-30_35_20_80_60_420.png, overlap_score: 58.911434511434514, pred: [-20, -21]
name: hatchback_0_23_-8_35_20_20_30_420.png, overlap_score: 92.01873308818428, pred: [0, 0]
name: suv_-20_15_-8_10_20_140_60_420.png, overlap_score: 50.337659703914014, pred: [-20, -15]
name: sedan2door_-20_45_-8_35_15_20_60_420.png, overlap_score: 98.00053357725436, pred: [-20, -22]
name: hybrid_0_23_-8_35_20_20_60_420.png, overlap_score: 96.96902553093614, pred: [0, 0]
name: hatchback_-20_23_-8_35_15_80_30_420.png, overlap_score: 60.43387547231806, pred: [-20, -13]
name: sedan2door_-20_15_-8_35_20_80_30_420.png, overlap_score: 72.70574606116774, pred: [-20, -10]
name: hatchback_-40_23_-8_10_20_80_60_420.png, overlap_score: 125.74140584915341, pred: [-40, -35]
name: hybrid_-20_23_-30_10_20_230_30_420.png, overlap_score: 87.49893208030755, pred: [-20, -39]
name: sedan4door_-20_45_-30_10_15_230_30_420.png, overlap_score: 32.89214489214489, pred: [-20, -38]
name: sedan2door_-20_15_-8_10_15_20_30_420.png, overlap_score: 73.83324916675083, pred: [-20, -22]
name: hatchback_-20_15_-30_10_20_140_30_420.png, overlap_score: 85.89776462853386, pred: [-20, -6]
name: suv_-40_15_-8_35_20_80_30_420.png, overlap_score: 49.040903079539014, pred: [-40, -31]
name: sedan2door_-40_23_-8_35_15_80_60_420.png, overlap_score: 136.52629286880784, pred: [-40, -37]
name: sedan2door_-20_23_-30_35_20_140_60_420.png, overlap_score: 121.95339457763836, pred: [-20, -13]
name: suv_-20_45_-30_10_15_20_60_420.png, overlap_score: 144.20902892076182, pred: [-20, -19]
name: sedan4door_-40_15_-30_10_20_80_60_420.png, overlap_score: 84.69242371504815, pred: [-40, -31]
name: suv_-40_15_-30_10_15_140_30_420.png, overlap_score: 84.119347664937, pred: [-40, -35]
name: suv_0_23_-8_10_20_20_30_420.png, overlap_score: 88.60012799627647, pred: [0, -2]
name: hatchback_-20_15_-30_10_20_20_30_420.png, overlap_score: 131.23180124223603, pred: [-20, -24]
name: suv_-20_45_-8_35_15_230_30_420.png, overlap_score: 43.722264150943396, pred: [-20, -6]
name: hatchback_-20_15_-8_35_20_80_60_420.png, overlap_score: 45.53983115886416, pred: [-20, -13]
name: hybrid_-40_15_-30_35_15_140_60_420.png, overlap_score: 50.00643883110451, pred: [-40, -32]
name: sedan4door_-20_23_-30_10_20_20_60_420.png, overlap_score: 69.64224507283633, pred: [-20, -15]
name: sedan4door_0_45_-8_35_15_140_60_420.png, overlap_score: 99.81022570244127, pred: [0, -2]
name: sedan2door_0_45_-8_35_20_80_30_420.png, overlap_score: 99.79561491935483, pred: [0, -2]
name: hybrid_-40_23_-30_10_20_140_60_420.png, overlap_score: 37.1282813273898, pred: [-40, -31]
name: hybrid_0_15_-30_10_15_230_30_420.png, overlap_score: 85.49453551912568, pred: [0, -22]
name: sedan2door_-20_23_-30_35_15_140_60_420.png, overlap_score: 108.71902307864666, pred: [-20, -12]
name: sedan4door_-40_15_-30_35_15_80_60_420.png, overlap_score: 68.72305371852883, pred: [-40, -32]
name: hatchback_-40_45_-30_35_15_230_60_420.png, overlap_score: 169.80586684245222, pred: [-40, -40]
name: hybrid_-40_45_-8_10_15_80_30_420.png, overlap_score: 47.72176939280154, pred: [-40, -33]
name: hybrid_0_23_-30_35_20_20_60_420.png, overlap_score: 89.23805872882005, pred: [0, 0]
name: suv_0_45_-30_35_20_140_60_420.png, overlap_score: 45.04318936877076, pred: [0, -6]
name: sedan4door_-20_23_-30_35_15_230_30_420.png, overlap_score: 43.701470588235296, pred: [-20, -37]
name: sedan2door_-40_23_-30_35_20_230_60_420.png, overlap_score: 141.3631313131313, pred: [-40, -34]
name: hatchback_-40_23_-8_10_15_230_60_420.png, overlap_score: 172.33009068425392, pred: [-40, -35]
name: hatchback_-20_23_-8_35_15_230_30_420.png, overlap_score: 56.27046397585816, pred: [-20, -29]
name: hybrid_0_23_-30_35_15_230_60_420.png, overlap_score: 22.560606060606062, pred: [0, -2]
name: hatchback_-40_23_-8_35_15_140_30_420.png, overlap_score: 28.10325175997318, pred: [-40, -36]
name: hatchback_-40_23_-30_10_15_230_60_420.png, overlap_score: 170.9950560316414, pred: [-40, -39]
name: sedan4door_-40_23_-8_35_15_140_60_420.png, overlap_score: 81.65847424302005, pred: [-40, -30]
name: sedan4door_0_45_-30_10_20_80_30_420.png, overlap_score: 84.77813988468287, pred: [0, -1]
name: hybrid_-20_15_-30_35_15_80_60_420.png, overlap_score: 66.72945252945253, pred: [-20, -19]
name: hybrid_-40_23_-30_35_20_140_60_420.png, overlap_score: 41.94378405151065, pred: [-40, -31]
name: sedan2door_-20_15_-30_10_20_80_30_420.png, overlap_score: 88.88894037689218, pred: [-20, -9]
name: hybrid_-40_45_-30_35_20_140_30_420.png, overlap_score: 59.81637596899225, pred: [-40, -33]
name: hatchback_-40_15_-30_35_15_80_30_420.png, overlap_score: 45.694885933614444, pred: [-40, -39]
name: sedan2door_-20_23_-30_10_15_140_60_420.png, overlap_score: 122.25476137127492, pred: [-20, -13]
name: hybrid_0_23_-8_10_20_230_60_420.png, overlap_score: 36.35583103764922, pred: [0, -3]
name: sedan2door_-40_23_-8_35_15_230_60_420.png, overlap_score: 143.3570707070707, pred: [-40, -34]
name: hybrid_0_15_-30_35_15_140_30_420.png, overlap_score: None, pred: [0, -3]
name: hybrid_0_23_-30_10_20_140_30_420.png, overlap_score: None, pred: [0, -5]
name: hybrid_-40_45_-8_10_20_20_60_420.png, overlap_score: 109.51420798065297, pred: [-40, -15]
name: sedan4door_-40_15_-30_10_15_20_60_420.png, overlap_score: 194.07575887131253, pred: [-40, -27]
name: hatchback_-40_15_-30_10_20_140_60_420.png, overlap_score: 78.00652494211745, pred: [-40, -31]
name: sedan2door_-20_15_-8_10_15_20_60_420.png, overlap_score: 114.66620931473436, pred: [-20, -22]
name: sedan4door_0_15_-30_10_20_20_60_420.png, overlap_score: 91.68915207689668, pred: [0, -2]
name: hatchback_-20_15_-30_35_15_230_30_420.png, overlap_score: 42.46097372488408, pred: [-20, -32]
name: hybrid_-20_23_-30_35_20_230_30_420.png, overlap_score: 84.0931225971807, pred: [-20, -39]
name: sedan2door_0_45_-30_35_20_20_60_420.png, overlap_score: 96.14423076923077, pred: [0, -2]
name: hatchback_-40_15_-30_10_20_230_60_420.png, overlap_score: 173.0533948582729, pred: [-40, -38]
name: hatchback_-40_23_-30_35_20_230_30_420.png, overlap_score: 80.34753146176186, pred: [-40, -41]
name: sedan4door_-40_45_-8_35_15_80_60_420.png, overlap_score: 79.1929458173802, pred: [-40, -33]
name: suv_0_45_-30_35_20_20_60_420.png, overlap_score: 43.64539724535056, pred: [0, -1]
name: suv_-20_23_-30_35_15_140_30_420.png, overlap_score: 34.7112676056338, pred: [-20, -17]
name: sedan2door_-40_15_-8_10_20_20_60_420.png, overlap_score: 168.38795198468222, pred: [-40, -22]
name: suv_-40_45_-30_10_15_140_30_420.png, overlap_score: 78.19607116382505, pred: [-40, -37]
name: sedan2door_0_15_-8_10_20_230_60_420.png, overlap_score: 54.65344827586207, pred: [0, -3]
name: hybrid_-40_45_-8_35_20_20_30_420.png, overlap_score: 122.42327964139697, pred: [-40, -28]
name: sedan4door_0_23_-8_10_15_140_60_420.png, overlap_score: 83.14002763703363, pred: [0, -1]
name: sedan2door_-40_15_-8_10_15_230_30_420.png, overlap_score: None, pred: [-40, -28]
name: hatchback_-40_45_-30_10_15_140_60_420.png, overlap_score: 61.77225847190065, pred: [-40, -31]
name: hybrid_0_45_-8_35_20_140_30_420.png, overlap_score: None, pred: [0, -6]
name: hatchback_0_45_-30_35_15_230_30_420.png, overlap_score: 27.696165191740413, pred: [0, -24]
name: hybrid_0_23_-8_35_20_140_60_420.png, overlap_score: 88.625974805039, pred: [0, 0]
name: hatchback_-20_23_-30_10_20_80_60_420.png, overlap_score: 67.38188795088257, pred: [-20, -18]
name: sedan4door_0_23_-8_10_20_230_30_420.png, overlap_score: 53.104807692307695, pred: [0, -23]
name: hybrid_-20_23_-30_35_15_20_30_420.png, overlap_score: 123.47901065288471, pred: [-20, -20]
name: hatchback_-40_15_-8_35_15_80_60_420.png, overlap_score: 119.22344792201129, pred: [-40, -35]
name: suv_-20_15_-30_35_15_230_30_420.png, overlap_score: 75.81433962264151, pred: [-20, -4]
name: sedan2door_-40_23_-30_35_20_140_60_420.png, overlap_score: 32.8660658142947, pred: [-40, -35]
name: sedan2door_-40_23_-8_10_15_20_60_420.png, overlap_score: 174.57898225200677, pred: [-40, -22]
name: sedan4door_0_45_-8_35_15_20_60_420.png, overlap_score: 83.81268234082718, pred: [0, -1]
name: hatchback_-20_15_-30_10_15_20_30_420.png, overlap_score: 109.56136645962732, pred: [-20, -24]
name: hybrid_-40_15_-8_10_20_80_30_420.png, overlap_score: 45.48035534389596, pred: [-40, -32]
name: hybrid_0_45_-8_10_20_20_30_420.png, overlap_score: 72.60193025045888, pred: [0, 0]
name: suv_-40_45_-30_10_15_140_60_420.png, overlap_score: 67.37835230561451, pred: [-40, -34]
name: sedan4door_-20_23_-30_10_20_80_60_420.png, overlap_score: 149.6643855146849, pred: [-20, -22]
name: sedan4door_0_23_-30_10_15_20_30_420.png, overlap_score: 114.23269598470364, pred: [0, -13]
name: hybrid_0_23_-8_10_15_140_60_420.png, overlap_score: 93.14787042591482, pred: [0, 0]
name: hybrid_-20_23_-30_10_20_80_30_420.png, overlap_score: 27.681657127282637, pred: [-20, -22]
name: suv_0_23_-30_10_15_140_30_420.png, overlap_score: 42.34461538461539, pred: [0, -4]
name: suv_-40_15_-30_10_15_230_60_420.png, overlap_score: 184.1623917660513, pred: [-40, -35]
name: hatchback_-40_23_-30_10_20_230_60_420.png, overlap_score: 171.93210283454187, pred: [-40, -39]
name: suv_-20_45_-8_35_15_140_30_420.png, overlap_score: 33.82560066280033, pred: [-20, -18]
name: sedan4door_-20_23_-8_10_20_20_30_420.png, overlap_score: 147.69280972834272, pred: [-20, -30]
name: suv_-20_45_-30_35_20_140_60_420.png, overlap_score: 61.28351247211519, pred: [-20, -20]
name: sedan4door_-20_23_-30_35_20_20_30_420.png, overlap_score: 143.0066938138004, pred: [-20, -30]
name: hybrid_-20_23_-30_35_20_80_60_420.png, overlap_score: 74.02966042966042, pred: [-20, -20]
name: sedan4door_0_23_-8_10_20_80_30_420.png, overlap_score: 86.6846327400351, pred: [0, 1]
name: hatchback_-40_45_-30_10_15_20_30_420.png, overlap_score: 160.1207687394763, pred: [-40, -31]
name: sedan4door_-40_45_-8_10_20_140_30_420.png, overlap_score: 58.302635969302635, pred: [-40, -36]
name: hybrid_-40_45_-30_10_20_80_60_420.png, overlap_score: 110.95560698506206, pred: [-40, -33]
name: hatchback_-40_23_-30_10_20_20_30_420.png, overlap_score: 160.9394995064739, pred: [-40, -28]
name: sedan2door_0_23_-8_35_15_80_60_420.png, overlap_score: 91.8106635853417, pred: [0, 0]
name: sedan4door_-20_45_-30_35_15_230_60_420.png, overlap_score: 89.90818606540728, pred: [-20, -26]
name: hybrid_0_45_-30_10_20_230_30_420.png, overlap_score: 39.526060606060604, pred: [0, -17]
name: sedan4door_-20_15_-8_35_20_230_30_420.png, overlap_score: 63.101694915254235, pred: [-20, -30]
name: hatchback_-20_45_-30_35_20_20_30_420.png, overlap_score: 111.02062111801243, pred: [-20, -23]
name: sedan2door_-40_15_-8_10_20_80_60_420.png, overlap_score: 131.6874251497006, pred: [-40, -38]
name: hatchback_0_23_-8_35_20_230_60_420.png, overlap_score: 77.85192780968006, pred: [0, 0]
name: hatchback_-40_45_-30_35_20_20_30_420.png, overlap_score: 162.28177437148, pred: [-40, -34]
name: hybrid_0_45_-30_10_15_80_60_420.png, overlap_score: 123.82566498921639, pred: [0, 1]
name: sedan4door_-40_23_-30_35_15_140_60_420.png, overlap_score: 128.35863153755406, pred: [-40, -30]
name: suv_0_15_-30_10_20_230_30_420.png, overlap_score: 162.47750591949486, pred: [0, -6]
name: suv_-20_45_-8_35_20_20_60_420.png, overlap_score: 112.4197037385375, pred: [-20, -17]
name: suv_-20_23_-30_35_20_80_60_420.png, overlap_score: 98.62974427994617, pred: [-20, -19]
name: sedan2door_-20_23_-8_35_15_20_30_420.png, overlap_score: 84.51934148065853, pred: [-20, -19]
name: hybrid_-40_23_-30_35_20_230_30_420.png, overlap_score: 96.20338385618611, pred: [-40, -43]
name: hybrid_-40_15_-30_10_15_20_30_420.png, overlap_score: 140.86192798384317, pred: [-40, -28]
name: sedan4door_0_15_-8_10_15_20_60_420.png, overlap_score: 84.24369315256564, pred: [0, 0]
name: hybrid_-20_15_-8_35_20_140_60_420.png, overlap_score: 114.21003281762775, pred: [-20, -8]
name: sedan2door_-20_15_-30_35_20_140_30_420.png, overlap_score: 27.38753959873284, pred: [-20, -31]
name: sedan4door_-20_15_-30_35_20_20_60_420.png, overlap_score: 59.01199657240788, pred: [-20, -15]
name: hybrid_-40_23_-8_35_20_230_60_420.png, overlap_score: 182.09092329323542, pred: [-40, -30]
name: hatchback_0_15_-30_10_20_20_60_420.png, overlap_score: 44.35663338088445, pred: [0, -2]
name: sedan4door_0_23_-30_35_15_140_30_420.png, overlap_score: 22.950967741935482, pred: [0, -6]
name: sedan4door_-20_45_-30_35_20_80_60_420.png, overlap_score: 118.54448246364414, pred: [-20, -21]
name: hatchback_-20_23_-8_10_20_80_60_420.png, overlap_score: 60.61412125863392, pred: [-20, -12]
name: hatchback_-40_23_-30_10_20_140_30_420.png, overlap_score: 30.600067046597385, pred: [-40, -36]
name: sedan2door_-20_23_-8_10_20_230_30_420.png, overlap_score: None, pred: [-20, -22]
name: hatchback_-20_23_-30_35_15_140_60_420.png, overlap_score: 94.79786342689569, pred: [-20, -11]
name: suv_-40_45_-30_35_20_20_60_420.png, overlap_score: 136.55761057767984, pred: [-40, -21]
name: sedan2door_-20_45_-30_35_20_230_60_420.png, overlap_score: 132.85817597428687, pred: [-20, -24]
name: hatchback_-40_45_-8_35_20_140_60_420.png, overlap_score: 72.84150705114713, pred: [-40, -31]
name: suv_0_23_-8_10_20_80_30_420.png, overlap_score: 66.33607188703466, pred: [0, -1]
name: hybrid_0_15_-8_35_15_80_60_420.png, overlap_score: 129.31236520488858, pred: [0, 0]
name: suv_-20_45_-30_10_15_230_30_420.png, overlap_score: 78.05998421468034, pred: [-20, -8]
name: hatchback_-20_23_-8_10_15_20_60_420.png, overlap_score: 76.55538402161328, pred: [-20, -12]
name: suv_-40_45_-8_10_15_20_60_420.png, overlap_score: 157.81701558318903, pred: [-40, -25]
name: sedan4door_-40_15_-8_35_15_20_30_420.png, overlap_score: 135.2119567999181, pred: [-40, -36]
